provincia,comune,zone,property_type,condition,fascia,price_m2,price_m2_prev,rental_m2,area_m2,lat,lng,dist_cbd_km,seismic_zone,pga,flood_ord,flood_any,landslide_ord,landslide_any,landslide_aa,subsidence_velocity,subsidence_risk_class,fire_score,fire_is_direct,rr20mm,r99pday,precip_dist_km,p99_dist_km,coastal_dist_m,coastal_change_m_year,is_coastal_zone,is_urban,cri_2021_2050_med,cri_2071_2100_med,aci,zone_description,microzona,n_particelle,price_m2_std,cdd,su95p
Torino,Salassa,B1,Abitazioni di tipo economico,NORMALE,B,560.0,560.0,3.599999999999999,870.1139285714286,45.36426666053571,7.679886095897822,32.69253189266589,4.0,0.0497035714285714,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,2.843285714285714,2.843285714285714,,,0.0,0.8928571428571429,-0.104,0.028,0.436,TERRITORIO COMUNALE,1.0,28,0.0,30.229999542236328,2.0
Torino,Salassa,B1,Box,NORMALE,B,515.0,515.0,3.650000000000001,870.1139285714286,45.36426666053571,7.679886095897822,32.69253189266589,4.0,0.0497035714285714,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,2.843285714285714,2.843285714285714,,,0.0,0.8928571428571429,-0.104,0.028,0.436,TERRITORIO COMUNALE,1.0,28,0.0,30.229999542236328,2.0
Torino,Salassa,B1,Capannoni industriali,NORMALE,B,285.0,285.0,2.1,870.1139285714286,45.36426666053571,7.679886095897822,32.69253189266589,4.0,0.0497035714285714,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,2.843285714285714,2.843285714285714,,,0.0,0.8928571428571429,-0.104,0.028,0.436,TERRITORIO COMUNALE,1.0,28,0.0,30.229999542236328,2.0
Torino,Salassa,B1,Laboratori,NORMALE,B,360.0,360.0,2.05,870.1139285714286,45.36426666053571,7.679886095897822,32.69253189266589,4.0,0.0497035714285714,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,2.843285714285714,2.843285714285714,,,0.0,0.8928571428571429,-0.104,0.028,0.436,TERRITORIO COMUNALE,1.0,28,0.0,30.229999542236328,2.0
Torino,Salassa,B1,Magazzini,NORMALE,B,275.0,275.0,1.95,870.1139285714286,45.36426666053571,7.679886095897822,32.69253189266589,4.0,0.0497035714285714,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,2.843285714285714,2.843285714285714,,,0.0,0.8928571428571429,-0.104,0.028,0.436,TERRITORIO COMUNALE,1.0,28,0.0,30.229999542236328,2.0
Torino,Salassa,B1,Negozi,NORMALE,B,625.0,625.0,5.699999999999998,870.1139285714286,45.36426666053571,7.679886095897822,32.69253189266589,4.0,0.0497035714285714,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,2.843285714285714,2.843285714285714,,,0.0,0.8928571428571429,-0.104,0.028,0.436,TERRITORIO COMUNALE,1.0,28,0.0,30.229999542236328,2.0
Torino,Samone,B1,Abitazioni civili,NORMALE,B,660.0,660.0,3.35,946.3074193548388,45.450086170967744,7.840587328821658,43.91024739143857,4.0,0.0440709677419354,0.0,0.0,0.0,0.0,0.0,-3.341935483870968,1.903225806451613,1.0,1.0,8.84,0.8,0.7292903225806452,0.7292903225806452,,,0.0,0.7741935483870968,-0.104,0.028,0.436,"STRADA PROVINCIALE DA CASTELLAMONTE A IVREA, VIA S.ROCCO",0.0,31,0.0,29.824839438161543,4.899999864639774
Torino,Samone,B1,Abitazioni di tipo economico,NORMALE,B,475.0,475.0,2.75,946.3074193548388,45.450086170967744,7.840587328821658,43.91024739143857,4.0,0.0440709677419354,0.0,0.0,0.0,0.0,0.0,-3.341935483870968,1.903225806451613,1.0,1.0,8.84,0.8,0.7292903225806452,0.7292903225806452,,,0.0,0.7741935483870968,-0.104,0.028,0.436,"STRADA PROVINCIALE DA CASTELLAMONTE A IVREA, VIA S.ROCCO",0.0,31,0.0,29.824839438161543,4.899999864639774
Torino,Samone,B1,Box,NORMALE,B,495.0,495.0,3.0,946.3074193548388,45.450086170967744,7.840587328821658,43.91024739143857,4.0,0.0440709677419354,0.0,0.0,0.0,0.0,0.0,-3.341935483870968,1.903225806451613,1.0,1.0,8.84,0.8,0.7292903225806452,0.7292903225806452,,,0.0,0.7741935483870968,-0.104,0.028,0.436,"STRADA PROVINCIALE DA CASTELLAMONTE A IVREA, VIA S.ROCCO",0.0,31,0.0,29.824839438161543,4.899999864639774
Torino,Samone,B1,Capannoni industriali,NORMALE,B,225.0,210.0,1.5,946.3074193548388,45.450086170967744,7.840587328821658,43.91024739143857,4.0,0.0440709677419354,0.0,0.0,0.0,0.0,0.0,-3.341935483870968,1.903225806451613,1.0,1.0,8.84,0.8,0.7292903225806452,0.7292903225806452,,,0.0,0.7741935483870968,-0.104,0.028,0.436,"STRADA PROVINCIALE DA CASTELLAMONTE A IVREA, VIA S.ROCCO",0.0,31,0.0,29.824839438161543,4.899999864639774
Torino,Samone,B1,Magazzini,NORMALE,B,225.0,225.0,1.5,946.3074193548388,45.450086170967744,7.840587328821658,43.91024739143857,4.0,0.0440709677419354,0.0,0.0,0.0,0.0,0.0,-3.341935483870968,1.903225806451613,1.0,1.0,8.84,0.8,0.7292903225806452,0.7292903225806452,,,0.0,0.7741935483870968,-0.104,0.028,0.436,"STRADA PROVINCIALE DA CASTELLAMONTE A IVREA, VIA S.ROCCO",0.0,31,0.0,29.824839438161543,4.899999864639774
Torino,Samone,B1,Negozi,NORMALE,B,480.0,480.0,3.1500000000000004,946.3074193548388,45.450086170967744,7.840587328821658,43.91024739143857,4.0,0.0440709677419354,0.0,0.0,0.0,0.0,0.0,-3.341935483870968,1.903225806451613,1.0,1.0,8.84,0.8,0.7292903225806452,0.7292903225806452,,,0.0,0.7741935483870968,-0.104,0.028,0.436,"STRADA PROVINCIALE DA CASTELLAMONTE A IVREA, VIA S.ROCCO",0.0,31,0.0,29.824839438161543,4.899999864639774
Torino,Samone,B1,Ville e Villini,NORMALE,B,695.0,695.0,2.75,946.3074193548388,45.450086170967744,7.840587328821658,43.91024739143857,4.0,0.0440709677419354,0.0,0.0,0.0,0.0,0.0,-3.341935483870968,1.903225806451613,1.0,1.0,8.84,0.8,0.7292903225806452,0.7292903225806452,,,0.0,0.7741935483870968,-0.104,0.028,0.436,"STRADA PROVINCIALE DA CASTELLAMONTE A IVREA, VIA S.ROCCO",0.0,31,0.0,29.824839438161543,4.899999864639774
Torino,San Francesco al Campo,B1,Abitazioni civili,NORMALE,B,1170.0,1170.0,5.1,687.178,45.229360627,7.660069320490008,17.812003584387064,3.0,0.0526,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.61,1.0,7.88,0.64,2.4168,2.4168,,,0.0,0.6,-0.104,0.028,0.436,CENTRO ABITATO STRADA PROVINCIALE PER CUORGNE,1.0,5,0.0,39.79999923706055,31.770000457763672
Torino,San Francesco al Campo,B1,Abitazioni di tipo economico,NORMALE,B,750.0,750.0,4.5,687.178,45.229360627,7.660069320490008,17.812003584387064,3.0,0.0526,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.61,1.0,7.88,0.64,2.4168,2.4168,,,0.0,0.6,-0.104,0.028,0.436,CENTRO ABITATO STRADA PROVINCIALE PER CUORGNE,1.0,5,0.0,39.79999923706055,31.770000457763672
Torino,San Francesco al Campo,B1,Box,NORMALE,B,550.0,550.0,4.0,687.178,45.229360627,7.660069320490008,17.812003584387064,3.0,0.0526,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.61,1.0,7.88,0.64,2.4168,2.4168,,,0.0,0.6,-0.104,0.028,0.436,CENTRO ABITATO STRADA PROVINCIALE PER CUORGNE,1.0,5,0.0,39.79999923706055,31.770000457763672
Torino,San Francesco al Campo,B1,Negozi,NORMALE,B,940.0,940.0,6.75,687.178,45.229360627,7.660069320490008,17.812003584387064,3.0,0.0526,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.61,1.0,7.88,0.64,2.4168,2.4168,,,0.0,0.6,-0.104,0.028,0.436,CENTRO ABITATO STRADA PROVINCIALE PER CUORGNE,1.0,5,0.0,39.79999923706055,31.770000457763672
Torino,San Giorio di Susa,B1,Abitazioni civili,NORMALE,B,725.0,725.0,3.85,85.58121212121213,45.12799118515152,7.176886599269901,40.54191594638871,3.0,0.1339,2.0,1.0,1.2525252525252526,0.3131313131313131,0.0,-0.6,1.0,0.0,1.0,4.6,0.84,3.226131313131313,3.226131313131313,,,0.0,1.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,99,0.0,29.729999542236328,3.9700000286102295
Torino,San Giorio di Susa,B1,Abitazioni di tipo economico,NORMALE,B,435.0,435.0,3.5,85.58121212121213,45.12799118515152,7.176886599269901,40.54191594638871,3.0,0.1339,2.0,1.0,1.2525252525252526,0.3131313131313131,0.0,-0.6,1.0,0.0,1.0,4.6,0.84,3.226131313131313,3.226131313131313,,,0.0,1.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,99,0.0,29.729999542236328,3.9700000286102295
Torino,San Giorio di Susa,B1,Box,NORMALE,B,470.0,470.0,2.55,85.58121212121213,45.12799118515152,7.176886599269901,40.54191594638871,3.0,0.1339,2.0,1.0,1.2525252525252526,0.3131313131313131,0.0,-0.6,1.0,0.0,1.0,4.6,0.84,3.226131313131313,3.226131313131313,,,0.0,1.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,99,0.0,29.729999542236328,3.9700000286102295
Torino,San Giorio di Susa,B1,Magazzini,NORMALE,B,295.0,295.0,1.8000000000000005,85.58121212121213,45.12799118515152,7.176886599269901,40.54191594638871,3.0,0.1339,2.0,1.0,1.2525252525252526,0.3131313131313131,0.0,-0.6,1.0,0.0,1.0,4.6,0.84,3.226131313131313,3.226131313131313,,,0.0,1.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,99,0.0,29.729999542236328,3.9700000286102295
Torino,San Giorio di Susa,B1,Negozi,NORMALE,B,570.0,570.0,4.050000000000001,85.58121212121213,45.12799118515152,7.176886599269901,40.54191594638871,3.0,0.1339,2.0,1.0,1.2525252525252526,0.3131313131313131,0.0,-0.6,1.0,0.0,1.0,4.6,0.84,3.226131313131313,3.226131313131313,,,0.0,1.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,99,0.0,29.729999542236328,3.9700000286102295
Torino,San Giorio di Susa,B1,Ville e Villini,NORMALE,B,920.0,920.0,3.6,85.58121212121213,45.12799118515152,7.176886599269901,40.54191594638871,3.0,0.1339,2.0,1.0,1.2525252525252526,0.3131313131313131,0.0,-0.6,1.0,0.0,1.0,4.6,0.84,3.226131313131313,3.226131313131313,,,0.0,1.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,99,0.0,29.729999542236328,3.9700000286102295
Torino,San Giusto Canavese,B1,Abitazioni civili,NORMALE,B,680.0,680.0,4.15,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Giusto Canavese,B1,Abitazioni di tipo economico,NORMALE,B,485.0,485.0,3.2,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Giusto Canavese,B1,Box,NORMALE,B,475.0,475.0,3.35,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Giusto Canavese,B1,Capannoni industriali,NORMALE,B,300.0,300.0,2.1,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Giusto Canavese,B1,Laboratori,NORMALE,B,410.0,410.0,2.2,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Giusto Canavese,B1,Magazzini,NORMALE,B,325.0,325.0,2.05,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Giusto Canavese,B1,Negozi,NORMALE,B,615.0,615.0,5.4,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Giusto Canavese,B1,Uffici,NORMALE,B,610.0,610.0,3.6,598.5808000000001,45.31952542535,7.808490257898136,29.305248736822623,4.0,0.043909,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,8.56,0.72,4.6769,4.6769,,,0.0,0.8,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,100,0.0,37.70000076293945,28.600000381469727
Torino,San Maurizio Canavese,C1,Abitazioni civili,NORMALE,C,1250.0,1250.0,5.15,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Abitazioni civili,OTTIMO,C,1800.0,1800.0,6.75,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Abitazioni di tipo economico,NORMALE,C,915.0,915.0,5.0,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Box,NORMALE,C,625.0,625.0,3.75,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Capannoni industriali,NORMALE,C,345.0,360.0,2.55,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Laboratori,NORMALE,C,460.0,460.0,2.9000000000000004,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Magazzini,NORMALE,C,425.0,425.0,2.45,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Negozi,NORMALE,C,940.0,940.0,7.050000000000001,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Maurizio Canavese,C1,Ville e Villini,NORMALE,C,1300.0,1300.0,5.4,1948.1145,45.2237314712,7.626571378950995,17.70734934575708,3.0,0.0545,0.65,0.24,0.0,0.0,0.0,-0.6,1.0,0.9961,1.0,7.88,0.64,3.4354500000000003,3.4354500000000003,,,0.0,0.48,-0.104,0.028,0.436,STRADA CERETTA - STRADA PROVINCIALE CUORGNE TORINO,2.0,100,0.0,38.56999969482422,27.469999313354492
Torino,San Mauro Torinese,D1,Abitazioni civili,NORMALE,D,1600.0,1625.0,6.75,40885.708,45.121799048,7.7390912500035185,7.043380366058655,4.0,0.04898,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.32,0.6,3.239,3.239,,,0.0,0.6,-0.104,0.028,0.436,"VIA SPERANZA, STRADA DEL CASCINOTTO, INDUSTRIALE VIA  ITALIA E VIA SAN MAURO, AUTOPORTO PESCARITO",5.0,5,0.0,39.06999969482422,35.970001220703125
Torino,San Mauro Torinese,D1,Abitazioni civili,OTTIMO,D,2050.0,2050.0,8.25,40885.708,45.121799048,7.7390912500035185,7.043380366058655,4.0,0.04898,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.32,0.6,3.239,3.239,,,0.0,0.6,-0.104,0.028,0.436,"VIA SPERANZA, STRADA DEL CASCINOTTO, INDUSTRIALE VIA  ITALIA E VIA SAN MAURO, AUTOPORTO PESCARITO",5.0,5,0.0,39.06999969482422,35.970001220703125
Torino,San Mauro Torinese,D1,Abitazioni di tipo economico,NORMALE,D,1300.0,1300.0,6.5,40885.708,45.121799048,7.7390912500035185,7.043380366058655,4.0,0.04898,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.32,0.6,3.239,3.239,,,0.0,0.6,-0.104,0.028,0.436,"VIA SPERANZA, STRADA DEL CASCINOTTO, INDUSTRIALE VIA  ITALIA E VIA SAN MAURO, AUTOPORTO PESCARITO",5.0,5,0.0,39.06999969482422,35.970001220703125
Torino,San Mauro Torinese,D1,Box,NORMALE,D,760.0,800.0,4.25,40885.708,45.121799048,7.7390912500035185,7.043380366058655,4.0,0.04898,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.32,0.6,3.239,3.239,,,0.0,0.6,-0.104,0.028,0.436,"VIA SPERANZA, STRADA DEL CASCINOTTO, INDUSTRIALE VIA  ITALIA E VIA SAN MAURO, AUTOPORTO PESCARITO",5.0,5,0.0,39.06999969482422,35.970001220703125
Torino,San Mauro Torinese,D1,Capannoni industriali,NORMALE,D,270.0,260.0,2.4000000000000004,40885.708,45.121799048,7.7390912500035185,7.043380366058655,4.0,0.04898,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.32,0.6,3.239,3.239,,,0.0,0.6,-0.104,0.028,0.436,"VIA SPERANZA, STRADA DEL CASCINOTTO, INDUSTRIALE VIA  ITALIA E VIA SAN MAURO, AUTOPORTO PESCARITO",5.0,5,0.0,39.06999969482422,35.970001220703125
Torino,San Mauro Torinese,D1,Capannoni tipici,NORMALE,D,315.0,300.0,2.55,40885.708,45.121799048,7.7390912500035185,7.043380366058655,4.0,0.04898,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.32,0.6,3.239,3.239,,,0.0,0.6,-0.104,0.028,0.436,"VIA SPERANZA, STRADA DEL CASCINOTTO, INDUSTRIALE VIA  ITALIA E VIA SAN MAURO, AUTOPORTO PESCARITO",5.0,5,0.0,39.06999969482422,35.970001220703125
Torino,San Mauro Torinese,D1,Ville e Villini,NORMALE,D,1375.0,1375.0,4.5,40885.708,45.121799048,7.7390912500035185,7.043380366058655,4.0,0.04898,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.32,0.6,3.239,3.239,,,0.0,0.6,-0.104,0.028,0.436,"VIA SPERANZA, STRADA DEL CASCINOTTO, INDUSTRIALE VIA  ITALIA E VIA SAN MAURO, AUTOPORTO PESCARITO",5.0,5,0.0,39.06999969482422,35.970001220703125
Torino,San Mauro Torinese,D4,Abitazioni civili,NORMALE,D,1300.0,1375.0,4.9,1365.0526315789473,45.10734444526316,7.787808943461007,8.931269315785872,4.0,0.0476084210526315,0.2210526315789473,0.0736842105263157,0.2210526315789473,0.0736842105263157,0.0,-0.6982456140350877,1.0701754385964912,1.0,1.0,7.319999999999999,0.6,5.589547368421052,5.589547368421052,,,0.0,0.0,-0.104,0.028,0.436,STRADA DA TORINO A CASALE,0.0,95,0.0,39.27000045776367,36.77000045776367
Torino,San Mauro Torinese,D4,Abitazioni civili,OTTIMO,D,2000.0,2075.0,7.4,1365.0526315789473,45.10734444526316,7.787808943461007,8.931269315785872,4.0,0.0476084210526315,0.2210526315789473,0.0736842105263157,0.2210526315789473,0.0736842105263157,0.0,-0.6982456140350877,1.0701754385964912,1.0,1.0,7.319999999999999,0.6,5.589547368421052,5.589547368421052,,,0.0,0.0,-0.104,0.028,0.436,STRADA DA TORINO A CASALE,0.0,95,0.0,39.27000045776367,36.77000045776367
Torino,San Mauro Torinese,D4,Abitazioni di tipo economico,NORMALE,D,1085.0,1125.0,4.6,1365.0526315789473,45.10734444526316,7.787808943461007,8.931269315785872,4.0,0.0476084210526315,0.2210526315789473,0.0736842105263157,0.2210526315789473,0.0736842105263157,0.0,-0.6982456140350877,1.0701754385964912,1.0,1.0,7.319999999999999,0.6,5.589547368421052,5.589547368421052,,,0.0,0.0,-0.104,0.028,0.436,STRADA DA TORINO A CASALE,0.0,95,0.0,39.27000045776367,36.77000045776367
Torino,San Mauro Torinese,D4,Box,NORMALE,D,725.0,750.0,4.2,1365.0526315789473,45.10734444526316,7.787808943461007,8.931269315785872,4.0,0.0476084210526315,0.2210526315789473,0.0736842105263157,0.2210526315789473,0.0736842105263157,0.0,-0.6982456140350877,1.0701754385964912,1.0,1.0,7.319999999999999,0.6,5.589547368421052,5.589547368421052,,,0.0,0.0,-0.104,0.028,0.436,STRADA DA TORINO A CASALE,0.0,95,0.0,39.27000045776367,36.77000045776367
Torino,San Mauro Torinese,D4,Ville e Villini,NORMALE,D,1250.0,1250.0,5.0,1365.0526315789473,45.10734444526316,7.787808943461007,8.931269315785872,4.0,0.0476084210526315,0.2210526315789473,0.0736842105263157,0.2210526315789473,0.0736842105263157,0.0,-0.6982456140350877,1.0701754385964912,1.0,1.0,7.319999999999999,0.6,5.589547368421052,5.589547368421052,,,0.0,0.0,-0.104,0.028,0.436,STRADA DA TORINO A CASALE,0.0,95,0.0,39.27000045776367,36.77000045776367
Torino,San Ponso,B1,Abitazioni di tipo economico,NORMALE,B,500.0,500.0,2.95,1661.989152542373,45.352880589067794,7.674188783064083,31.43767015929845,4.0,0.0498,0.1186440677966101,0.1186440677966101,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,1.9390169491525424,1.9390169491525424,,,0.0,0.1525423728813559,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,59,0.0,30.704575813422768,3.699660996259269
Torino,San Ponso,B1,Box,NORMALE,B,500.0,500.0,3.2,1661.989152542373,45.352880589067794,7.674188783064083,31.43767015929845,4.0,0.0498,0.1186440677966101,0.1186440677966101,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,1.9390169491525424,1.9390169491525424,,,0.0,0.1525423728813559,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,59,0.0,30.704575813422768,3.699660996259269
Torino,San Ponso,B1,Capannoni industriali,NORMALE,B,285.0,290.0,2.1,1661.989152542373,45.352880589067794,7.674188783064083,31.43767015929845,4.0,0.0498,0.1186440677966101,0.1186440677966101,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,1.9390169491525424,1.9390169491525424,,,0.0,0.1525423728813559,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,59,0.0,30.704575813422768,3.699660996259269
Torino,San Ponso,B1,Magazzini,NORMALE,B,300.0,300.0,1.75,1661.989152542373,45.352880589067794,7.674188783064083,31.43767015929845,4.0,0.0498,0.1186440677966101,0.1186440677966101,0.0,0.0,0.0,-0.6,1.0,0.9,1.0,7.6,0.64,1.9390169491525424,1.9390169491525424,,,0.0,0.1525423728813559,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,59,0.0,30.704575813422768,3.699660996259269
Torino,San Secondo di Pinerolo,B1,Abitazioni civili,NORMALE,B,1100.0,1100.0,5.0,1823.6624,44.88460525600001,7.278589238398899,38.18209242927722,3.0,0.133453,1.37,0.54,0.5,0.15,0.0,-0.6,1.0,1.0,1.0,5.04,0.76,4.4859100000000005,4.4859100000000005,,,0.0,0.0,-0.104,0.028,0.436,"STRADA PROVINCIALE DI FENESTRELLE, VIA AL CASTELLO DEL LUPO, VIA RE UMBERTO",1.0,100,0.0,33.970001220703125,9.069999694824219
Torino,San Secondo di Pinerolo,B1,Abitazioni di tipo economico,NORMALE,B,735.0,735.0,4.2,1823.6624,44.88460525600001,7.278589238398899,38.18209242927722,3.0,0.133453,1.37,0.54,0.5,0.15,0.0,-0.6,1.0,1.0,1.0,5.04,0.76,4.4859100000000005,4.4859100000000005,,,0.0,0.0,-0.104,0.028,0.436,"STRADA PROVINCIALE DI FENESTRELLE, VIA AL CASTELLO DEL LUPO, VIA RE UMBERTO",1.0,100,0.0,33.970001220703125,9.069999694824219
Torino,San Secondo di Pinerolo,B1,Box,NORMALE,B,635.0,635.0,3.4,1823.6624,44.88460525600001,7.278589238398899,38.18209242927722,3.0,0.133453,1.37,0.54,0.5,0.15,0.0,-0.6,1.0,1.0,1.0,5.04,0.76,4.4859100000000005,4.4859100000000005,,,0.0,0.0,-0.104,0.028,0.436,"STRADA PROVINCIALE DI FENESTRELLE, VIA AL CASTELLO DEL LUPO, VIA RE UMBERTO",1.0,100,0.0,33.970001220703125,9.069999694824219
